run,id,drug_name,fact_type,extraction_method,extraction_confidence,governance_status,consensus_achieved,target_kb,condition_name,meddra_pt,meddra_name,meddra_soc_name,frequency,severity,interactant_name,clinical_effect,mechanism,fda_category,lab_name,ndc_code,strength,source_section_id,created_at
BASELINE,966e6b90-d3aa-4483-b16e-8508126e34d5,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Myositis,10028653,Myositis,"","",HIGH,,,,,,,,906c3ad2-955d-47b1-8589-9f66c36a30c7,2026-02-12 15:02:54.614512+00
BASELINE,6dd4ff38-6995-430f-b561-f04d347b9c55,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Fatigue,10016256,Fatigue,"","",MEDIUM,,,,,,,,906c3ad2-955d-47b1-8589-9f66c36a30c7,2026-02-12 15:02:54.616798+00
BASELINE,8fab6436-cd49-452b-840c-7b38cccfc741,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Tendon rupture,10043276,Tendon rupture,"","",HIGH,,,,,,,,906c3ad2-955d-47b1-8589-9f66c36a30c7,2026-02-12 15:02:54.619501+00
BASELINE,cf44f807-b704-4540-9728-d09a22c499a2,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Hepatic failure,10019663,Hepatic failure,"","",CRITICAL,,,,,,,,906c3ad2-955d-47b1-8589-9f66c36a30c7,2026-02-12 15:02:54.621969+00
BASELINE,7f6901bf-fbbb-443a-9970-cc77af208296,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Dizziness,10013573,Dizziness,"","",MEDIUM,,,,,,,,906c3ad2-955d-47b1-8589-9f66c36a30c7,2026-02-12 15:02:54.624438+00
BASELINE,a34db337-670a-4e88-a456-e53438adf719,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Depression,10012378,Depression,"","",MEDIUM,,,,,,,,906c3ad2-955d-47b1-8589-9f66c36a30c7,2026-02-12 15:02:54.627912+00
BASELINE,4a3cb09e-2b0d-4d0d-9af6-01a999636e44,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Peripheral neuropathy,10034620,Peripheral neuropathy,"","",MEDIUM,,,,,,,,906c3ad2-955d-47b1-8589-9f66c36a30c7,2026-02-12 15:02:54.630161+00
BASELINE,47ffbd95-b9dc-4cce-ad86-dd1455aed500,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Pancreatitis,10033645,Pancreatitis,"","",HIGH,,,,,,,,906c3ad2-955d-47b1-8589-9f66c36a30c7,2026-02-12 15:02:54.632505+00
BASELINE,39fe3505-da56-48fe-ae8f-41faab105f62,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Edema,10012735,Edema,"",1.8-10.8%,MEDIUM,,,,,,,,ad4b2af8-e2e8-4bf7-8f44-f3ccca8e595c,2026-02-12 15:04:41.023569+00
BASELINE,20b1cca6-deec-4052-8b6d-5d14228bd257,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Sleep disorder,10040984,Sleep disorder,"","",MEDIUM,,,,,,,,abd9ea83-9427-48ea-ad69-a5f2e85f0e98,2026-02-12 15:05:30.498118+00
BASELINE,0803e968-0be1-4801-9845-97060e592657,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Interstitial lung disease,10022611,Interstitial lung disease,"","",HIGH,,,,,,,,906c3ad2-955d-47b1-8589-9f66c36a30c7,2026-02-12 15:02:54.635323+00
BASELINE,71a26362-8579-4bb1-a919-4f99e4be7ecd,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Memory loss,10025233,Memory loss,"","",MEDIUM,,,,,,,,906c3ad2-955d-47b1-8589-9f66c36a30c7,2026-02-12 15:02:54.63783+00
BASELINE,2809ed1e-fd7a-4b6d-862a-9f3aee2b76a6,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Forgetfulness,10016973,Forgetfulness,"","",MEDIUM,,,,,,,,906c3ad2-955d-47b1-8589-9f66c36a30c7,2026-02-12 15:02:54.6398+00
BASELINE,1d97af01-e8e0-4ed5-977f-9e95c18d167b,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Amnesia,10001949,Amnesia,"","",MEDIUM,,,,,,,,906c3ad2-955d-47b1-8589-9f66c36a30c7,2026-02-12 15:02:54.641917+00
BASELINE,0949d1e3-032b-4913-a56c-fe428e7d6170,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Dizziness,10013573,Dizziness,"",1.1-3.4%,MEDIUM,,,,,,,,ad4b2af8-e2e8-4bf7-8f44-f3ccca8e595c,2026-02-12 15:04:41.027872+00
BASELINE,549766d0-9c3e-418b-93c9-64e4656af8eb,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Flushing,10016825,Flushing,"",0.7-2.6%,MEDIUM,,,,,,,,ad4b2af8-e2e8-4bf7-8f44-f3ccca8e595c,2026-02-12 15:04:41.030734+00
BASELINE,d5e07b16-4d60-4449-bff7-2a25943516d5,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Paraesthesia,10034160,Paraesthesia,"","",MEDIUM,,,,,,,,abd9ea83-9427-48ea-ad69-a5f2e85f0e98,2026-02-12 15:05:30.500015+00
BASELINE,3631bdb8-97f5-4a90-89c0-636ae1d7b5eb,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Bradycardia,10006093,Bradycardia,"",9%,MEDIUM,,,,,,,,03306d16-100a-430e-9226-57b8ac9fa0c1,2026-02-12 15:08:27.960489+00
BASELINE,6e6b84dc-3b42-4eb2-9aab-2f974203578b,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Memory impairment,10025265,Memory impairment,"","",MEDIUM,,,,,,,,906c3ad2-955d-47b1-8589-9f66c36a30c7,2026-02-12 15:02:54.644181+00
BASELINE,f4c05b6e-a758-496d-86a6-c151c3555f8f,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Confusional state,10010305,Confusional state,"","",MEDIUM,,,,,,,,906c3ad2-955d-47b1-8589-9f66c36a30c7,2026-02-12 15:02:54.646122+00
BASELINE,ba2d6e4f-c60f-442c-9999-7ff2a0c6f4b8,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Abdominal pain,10000081,Abdominal pain,"",1.6%,MEDIUM,,,,,,,,ad4b2af8-e2e8-4bf7-8f44-f3ccca8e595c,2026-02-12 15:04:41.043065+00
BASELINE,dbe1ab40-f8c2-42d6-8a95-fa164f343057,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Somnolence,10041349,Somnolence,"",1.4%,MEDIUM,,,,,,,,ad4b2af8-e2e8-4bf7-8f44-f3ccca8e595c,2026-02-12 15:04:41.046795+00
BASELINE,adea9b41-bb1e-414c-ad16-c5a4e4f4e9bb,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Arrhythmia,10003119,Arrhythmia,"",<1% but >0.1%,MEDIUM,,,,,,,,ad4b2af8-e2e8-4bf7-8f44-f3ccca8e595c,2026-02-12 15:04:41.049785+00
BASELINE,e688429c-bcdc-48b5-afcb-c8cfb3321e81,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Bradycardia,10006093,Bradycardia,"",<1% but >0.1%,MEDIUM,,,,,,,,ad4b2af8-e2e8-4bf7-8f44-f3ccca8e595c,2026-02-12 15:04:41.053226+00
BASELINE,d6292a5a-4d01-4dae-a813-69f139b07ee3,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Migraine,10027599,Migraine,"","",MEDIUM,,,,,,,,abd9ea83-9427-48ea-ad69-a5f2e85f0e98,2026-02-12 15:05:30.502425+00
BASELINE,8897caf1-3794-4878-84cd-648081984815,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Hyponatraemia,10020907,Hyponatraemia,"","",HIGH,,,,,,,,abd9ea83-9427-48ea-ad69-a5f2e85f0e98,2026-02-12 15:05:30.593768+00
BASELINE,c3b76127-b3d4-4642-a047-e99c15978963,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Rhabdomyolysis,10039020,Rhabdomyolysis,"","",CRITICAL,,,,,,,,abd9ea83-9427-48ea-ad69-a5f2e85f0e98,2026-02-12 15:05:30.596239+00
BASELINE,eca00046-f588-41f9-aaba-dbf0af22e939,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Dysgeusia,10013911,Dysgeusia,"","",MEDIUM,,,,,,,,abd9ea83-9427-48ea-ad69-a5f2e85f0e98,2026-02-12 15:05:30.598924+00
BASELINE,330360a4-6c29-4795-aa20-6ade29f1d086,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Erythroderma,10015150,Erythroderma,"","",HIGH,,,,,,,,abd9ea83-9427-48ea-ad69-a5f2e85f0e98,2026-02-12 15:05:30.601612+00
BASELINE,2f3bc0a8-823a-456e-ad55-e45e891b1ba5,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Leg oedema,10024532,Leg oedema,"",>1% to ≤3%,MEDIUM,,,,,,,,03306d16-100a-430e-9226-57b8ac9fa0c1,2026-02-12 15:08:28.01328+00
BASELINE,beff434a-6eb9-4f47-8696-94bd87c101c7,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Orthostatic hypotension,10033557,Orthostatic hypotension,"",>1% to ≤3%,MEDIUM,,,,,,,,03306d16-100a-430e-9226-57b8ac9fa0c1,2026-02-12 15:08:28.017766+00
BASELINE,2f75001f-d148-41c5-9a99-334d42993a2a,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Palpitations,10034474,Palpitations,"",>1% to ≤3%,MEDIUM,,,,,,,,03306d16-100a-430e-9226-57b8ac9fa0c1,2026-02-12 15:08:28.020823+00
BASELINE,15c25411-44ec-465f-8b85-601e405e6b3b,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Hypertension,10020772,Hypertension,"",>1% to ≤3%,MEDIUM,,,,,,,,03306d16-100a-430e-9226-57b8ac9fa0c1,2026-02-12 15:08:28.025265+00
BASELINE,15f607f8-5f05-4bbb-bef5-8c7eaad2a5c7,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Hypoesthesia,10020937,Hypoesthesia,"",>1% to ≤3%,MEDIUM,,,,,,,,03306d16-100a-430e-9226-57b8ac9fa0c1,2026-02-12 15:08:28.027539+00
BASELINE,3da798ac-8ec8-4274-9984-c61fa1a66fa8,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Dizziness,10013573,Dizziness,"","",MEDIUM,,,,,,,,e52ab102-ee7e-4027-a6f3-f7ced418b46e,2026-02-12 15:06:13.383273+00
BASELINE,fa1dfd22-c2f3-4f07-84e4-b95745d2f329,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Somnolence,10041349,Somnolence,"","",MEDIUM,,,,,,,,e52ab102-ee7e-4027-a6f3-f7ced418b46e,2026-02-12 15:06:13.388662+00
BASELINE,527bb451-507a-471e-b7d5-05be80a1fffe,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Peripheral edema,10034570,Peripheral edema,"","",MEDIUM,,,,,,,,e52ab102-ee7e-4027-a6f3-f7ced418b46e,2026-02-12 15:06:13.392051+00
BASELINE,a7acc1d5-c2e5-48bd-b586-8d27c08384c7,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Nausea,10028813,Nausea,"","",MEDIUM,,,,,,,,e52ab102-ee7e-4027-a6f3-f7ced418b46e,2026-02-12 15:06:13.395811+00
BASELINE,d26fb3cd-b98d-4e78-83ca-7cfafddd676d,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Vertigo,10047340,Vertigo,"",>1% to ≤3%,MEDIUM,,,,,,,,03306d16-100a-430e-9226-57b8ac9fa0c1,2026-02-12 15:08:28.030844+00
BASELINE,9cc18151-4cf9-42b5-ae80-4a5a101bd637,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Asthenia,10003549,Asthenia,"","",MEDIUM,,,,,,,,e52ab102-ee7e-4027-a6f3-f7ced418b46e,2026-02-12 15:06:13.398522+00
BASELINE,2f60c653-d1af-4d1a-8a27-5ad6e9a809b0,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Infection,10021881,Infection,"","",MEDIUM,,,,,,,,e52ab102-ee7e-4027-a6f3-f7ced418b46e,2026-02-12 15:06:13.401972+00
BASELINE,e56f424a-1510-481e-b7b6-84bce546a9dc,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Headache,10019211,Headache,"","",MEDIUM,,,,,,,,e52ab102-ee7e-4027-a6f3-f7ced418b46e,2026-02-12 15:06:13.404824+00
BASELINE,071b1cb2-344e-481b-8a00-9892e58c73aa,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Accidental injury,10000059,Accidental injury,"","",MEDIUM,,,,,,,,e52ab102-ee7e-4027-a6f3-f7ced418b46e,2026-02-12 15:06:13.408159+00
BASELINE,64a66bdf-867e-4f70-8883-e10cc5000d0e,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Abdominal pain,10000081,Abdominal pain,"","",MEDIUM,,,,,,,,e52ab102-ee7e-4027-a6f3-f7ced418b46e,2026-02-12 15:06:13.410378+00
BASELINE,bb2aca97-b151-4253-80da-e335b7041801,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Diarrhoea,10012735,Diarrhoea,"","",MEDIUM,,,,,,,,e52ab102-ee7e-4027-a6f3-f7ced418b46e,2026-02-12 15:06:13.412824+00
BASELINE,5818bb81-b457-4906-ac52-eb427d7c8bc2,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Paraesthesia,10034160,Paraesthesia,"",>1% to ≤3%,MEDIUM,,,,,,,,03306d16-100a-430e-9226-57b8ac9fa0c1,2026-02-12 15:08:28.03467+00
BASELINE,35be3b3f-ea45-4b02-80d6-f0a87ce26c2a,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Dry mouth,10013781,Dry mouth,"","",MEDIUM,,,,,,,,e52ab102-ee7e-4027-a6f3-f7ced418b46e,2026-02-12 15:06:13.415753+00
BASELINE,7db36a02-1a1f-4ae3-856e-cb6429873612,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Constipation,10010774,Constipation,"","",MEDIUM,,,,,,,,e52ab102-ee7e-4027-a6f3-f7ced418b46e,2026-02-12 15:06:13.417687+00
BASELINE,079ce44a-eac5-4d7a-bb60-c9de05b6d2f6,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Vomiting,10047700,Vomiting,"","",MEDIUM,,,,,,,,e52ab102-ee7e-4027-a6f3-f7ced418b46e,2026-02-12 15:06:13.42003+00
BASELINE,769971de-8591-4184-8fbb-a0f99e8bb533,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Flatulence,10016766,Flatulence,"","",MEDIUM,,,,,,,,e52ab102-ee7e-4027-a6f3-f7ced418b46e,2026-02-12 15:06:13.422371+00
BASELINE,52c508ff-03d4-42a6-a5e8-ded8baa92bba,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Weight increased,10047899,Weight increased,"","",MEDIUM,,,,,,,,e52ab102-ee7e-4027-a6f3-f7ced418b46e,2026-02-12 15:06:13.425546+00
BASELINE,67ecdabb-1736-4483-a83f-eb6eb31f0875,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Hyperglycaemia,10020635,Hyperglycaemia,"","",MEDIUM,,,,,,,,e52ab102-ee7e-4027-a6f3-f7ced418b46e,2026-02-12 15:06:13.429156+00
BASELINE,01a9d175-1d2a-468d-b6d7-770b755f2086,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Ataxia,10001928,Ataxia,"","",MEDIUM,,,,,,,,e52ab102-ee7e-4027-a6f3-f7ced418b46e,2026-02-12 15:06:13.4322+00
BASELINE,84311a72-6ce6-4018-935a-738081e44041,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Thinking abnormal,10043431,Thinking abnormal,"","",MEDIUM,,,,,,,,e52ab102-ee7e-4027-a6f3-f7ced418b46e,2026-02-12 15:06:13.435292+00
BASELINE,778b383b-a2df-44d0-8109-00bb6e3bf4a5,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Melaena,10027199,Melaena,"",>1% to ≤3%,HIGH,,,,,,,,03306d16-100a-430e-9226-57b8ac9fa0c1,2026-02-12 15:08:28.038303+00
BASELINE,a76338d7-22e9-4585-8a8d-0b08864eaf8a,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Abnormal gait,10000658,Abnormal gait,"","",MEDIUM,,,,,,,,e52ab102-ee7e-4027-a6f3-f7ced418b46e,2026-02-12 15:06:13.437701+00
BASELINE,8d008ffa-3085-40c8-85f1-6700dbeaa0dd,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Incoordination,10022134,Incoordination,"","",MEDIUM,,,,,,,,e52ab102-ee7e-4027-a6f3-f7ced418b46e,2026-02-12 15:06:13.439688+00
BASELINE,340bfcef-a75e-4be2-aa52-df307e78d274,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Amnesia,10001949,Amnesia,"","",MEDIUM,,,,,,,,e52ab102-ee7e-4027-a6f3-f7ced418b46e,2026-02-12 15:06:13.442813+00
BASELINE,72584a2e-679e-47d0-926a-43efbdf0a16f,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Hypoaesthesia,10020937,Hypoaesthesia,"","",MEDIUM,,,,,,,,e52ab102-ee7e-4027-a6f3-f7ced418b46e,2026-02-12 15:06:13.446931+00
BASELINE,08576122-b43f-4f64-abff-19cd3a6830e6,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Pharyngitis,10034835,Pharyngitis,"","",MEDIUM,,,,,,,,e52ab102-ee7e-4027-a6f3-f7ced418b46e,2026-02-12 15:06:13.449051+00
BASELINE,ad274b9d-d1c1-4c97-a905-3282f14ac067,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Rash,10037844,Rash,"","",MEDIUM,,,,,,,,e52ab102-ee7e-4027-a6f3-f7ced418b46e,2026-02-12 15:06:13.450685+00
BASELINE,df9a093c-5c3f-45ae-a6b1-439647d63a2e,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Amblyopia,10000842,Amblyopia,"","",MEDIUM,,,,,,,,e52ab102-ee7e-4027-a6f3-f7ced418b46e,2026-02-12 15:06:13.453767+00
BASELINE,9074166b-0c1a-4ca1-9cbb-860f9c0cfb8f,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Conjunctivitis,10010741,Conjunctivitis,"","",MEDIUM,,,,,,,,e52ab102-ee7e-4027-a6f3-f7ced418b46e,2026-02-12 15:06:13.456353+00
BASELINE,e303a27d-03d4-4dc4-af88-87db9859e75a,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Periodontitis,10034016,Periodontitis,"",>1% to ≤3%,MEDIUM,,,,,,,,03306d16-100a-430e-9226-57b8ac9fa0c1,2026-02-12 15:08:28.040613+00
BASELINE,752defdb-2ea5-4955-a552-f194477076ff,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Diplopia,10013036,Diplopia,"","",MEDIUM,,,,,,,,e52ab102-ee7e-4027-a6f3-f7ced418b46e,2026-02-12 15:06:13.459836+00
BASELINE,29cdc9e2-ecbd-479c-993b-1e0827b818dd,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Otitis media,10030802,Otitis media,"","",MEDIUM,,,,,,,,e52ab102-ee7e-4027-a6f3-f7ced418b46e,2026-02-12 15:06:13.462575+00
BASELINE,9c728b39-450c-4971-8582-9162e82e64a8,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Fatigue,10016256,Fatigue,"","",MEDIUM,,,,,,,,e52ab102-ee7e-4027-a6f3-f7ced418b46e,2026-02-12 15:06:13.465836+00
BASELINE,b5b75504-c63e-4f3a-b40d-630299589282,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Nystagmus,10030013,Nystagmus,"","",MEDIUM,,,,,,,,e52ab102-ee7e-4027-a6f3-f7ced418b46e,2026-02-12 15:06:13.468279+00
BASELINE,e7f3ea35-70b1-4d12-9b48-217e766ea1ab,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Viral infection,10047461,Viral infection,"","",MEDIUM,,,,,,,,e52ab102-ee7e-4027-a6f3-f7ced418b46e,2026-02-12 15:06:13.471093+00
BASELINE,bf028fe2-098a-468f-93e2-d9da45542aac,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Fever,10016558,Fever,"","",MEDIUM,,,,,,,,e52ab102-ee7e-4027-a6f3-f7ced418b46e,2026-02-12 15:06:13.474063+00
BASELINE,c0860873-6b12-4b7f-8eba-62f23acacd87,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Hostility,10020587,Hostility,"","",MEDIUM,,,,,,,,e52ab102-ee7e-4027-a6f3-f7ced418b46e,2026-02-12 15:06:13.476671+00
BASELINE,c14ced8c-95f1-4d32-bd68-ad45ae17da39,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Emotional lability,10015719,Emotional lability,"","",MEDIUM,,,,,,,,e52ab102-ee7e-4027-a6f3-f7ced418b46e,2026-02-12 15:06:13.479688+00
BASELINE,23ee67d2-9939-4853-bba5-4d61e3cfffb6,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Hyperuricaemia,10020748,Hyperuricaemia,"",>1% to ≤3%,MEDIUM,,,,,,,,03306d16-100a-430e-9226-57b8ac9fa0c1,2026-02-12 15:08:28.042894+00
BASELINE,54607171-60be-4973-8126-3466f3523f50,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Hyperkinesia,10020765,Hyperkinesia,"","",MEDIUM,,,,,,,,e52ab102-ee7e-4027-a6f3-f7ced418b46e,2026-02-12 15:06:13.482268+00
BASELINE,1a525005-e842-41dc-a660-b4b733f0fc8f,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Back pain,10004223,Back pain,"","",MEDIUM,,,,,,,,e52ab102-ee7e-4027-a6f3-f7ced418b46e,2026-02-12 15:06:13.484755+00
BASELINE,7fe88634-24d2-4f9b-a7c0-74c2b1e29da1,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Vasodilatation,10046668,Vasodilatation,"","",MEDIUM,,,,,,,,e52ab102-ee7e-4027-a6f3-f7ced418b46e,2026-02-12 15:06:13.48805+00
BASELINE,2cf8ca2c-3de0-4963-ac17-584773b23cf6,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Dyspepsia,10013946,Dyspepsia,"","",MEDIUM,,,,,,,,e52ab102-ee7e-4027-a6f3-f7ced418b46e,2026-02-12 15:06:13.490685+00
BASELINE,c522b397-6a7b-4f3b-9d73-c6ece8355a91,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Dental disorder,10011687,Dental disorder,"","",MEDIUM,,,,,,,,e52ab102-ee7e-4027-a6f3-f7ced418b46e,2026-02-12 15:06:13.495077+00
BASELINE,dcf7f7ac-8a53-4c1e-ab4c-545b60fe4193,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Appetite increased,10001639,Appetite increased,"","",MEDIUM,,,,,,,,e52ab102-ee7e-4027-a6f3-f7ced418b46e,2026-02-12 15:06:13.497451+00
BASELINE,84949fea-56f6-4276-b073-889eefebe41c,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Leukopenia,10024384,Leukopenia,"","",MEDIUM,,,,,,,,e52ab102-ee7e-4027-a6f3-f7ced418b46e,2026-02-12 15:06:13.500369+00
BASELINE,482dc95a-d5f0-4b77-9e4d-18f89de2841f,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Myalgia,10028411,Myalgia,"","",MEDIUM,,,,,,,,e52ab102-ee7e-4027-a6f3-f7ced418b46e,2026-02-12 15:06:13.503584+00
BASELINE,24932cd3-3e50-4a88-8ed9-322aeaa9f969,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Hypoglycaemia,10020993,Hypoglycaemia,"",>1% to ≤3%,MEDIUM,,,,,,,,03306d16-100a-430e-9226-57b8ac9fa0c1,2026-02-12 15:08:28.046852+00
BASELINE,0348ffcc-5e7b-42b4-9575-fa39b4641ee8,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Fracture,10017076,Fracture,"","",MEDIUM,,,,,,,,e52ab102-ee7e-4027-a6f3-f7ced418b46e,2026-02-12 15:06:13.505862+00
BASELINE,4fcaef2b-4964-437c-a542-ec96b670f419,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Tremor,10043648,Tremor,"","",MEDIUM,,,,,,,,e52ab102-ee7e-4027-a6f3-f7ced418b46e,2026-02-12 15:06:13.509051+00
BASELINE,5771796d-559c-432b-a38b-d12e341862c2,"",SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Nervousness,10029205,Nervousness,"","",MEDIUM,,,,,,,,e52ab102-ee7e-4027-a6f3-f7ced418b46e,2026-02-12 15:06:13.511358+00
